61,2,8,0,1,53,1,13,0,0,8,0,0,43,1,0,5,13,28,21,10,10,0,0,0,4
79,4,6,1,3,62,11,1,1,0,5,0,0,30,6,0,4,13,26,20,4,1,1,0,0,4
62,4,4,0,1,83,30,5,4,0,18,0,0,7,1,0,7,6,17,18,3,7,0,0,0,4
35,2,0,2,1,96,2,2,1,0,8,0,0,14,3,0,11,9,33,33,18,7,0,0,0,4
73,4,0,0,2,75,1,0,0,0,19,0,0,19,1,0,4,20,25,28,4,0,0,0,0,4
37,1,1,0,3,95,1,3,0,0,4,0,0,38,3,0,1,24,29,27,5,3,0,0,0,4
85,1,1,1,0,25,4,3,1,0,9,0,0,61,2,0,1,18,19,36,4,2,0,0,0,4
68,0,4,3,0,52,3,0,0,0,0,0,0,50,2,0,3,35,20,26,4,1,0,0,0,4
45,0,4,0,2,39,0,5,1,0,0,0,0,62,2,0,4,27,24,48,6,1,0,0,0,4
80,7,3,0,1,70,1,2,0,0,3,3,0,9,3,0,5,14,21,37,9,2,0,0,0,4
71,2,0,0,9,31,0,1,1,0,11,0,0,65,6,0,0,17,21,30,1,4,0,0,0,4
63,1,3,1,1,31,3,1,0,0,6,0,0,63,0,0,2,29,13,42,7,1,0,0,0,4
33,0,3,1,0,48,3,5,0,0,6,0,0,76,3,0,4,20,30,28,4,2,1,0,0,4
46,1,3,1,0,78,1,1,0,0,9,1,0,40,3,0,3,10,38,26,4,2,0,0,0,4
94,7,1,0,4,51,2,0,0,0,6,0,0,4,2,0,4,13,25,33,16,4,0,0,0,4
76,0,2,1,0,46,1,2,0,0,10,0,0,46,2,0,6,20,25,22,3,4,0,0,0,4
44,1,7,1,2,45,4,0,1,0,5,0,0,71,3,0,3,14,34,17,12,1,0,0,0,4
50,8,1,1,0,90,8,7,1,0,10,0,0,15,0,0,3,9,34,21,4,3,0,0,0,4
32,0,3,5,0,17,2,0,6,0,16,0,0,63,4,0,8,29,21,54,1,2,0,0,0,4
48,0,2,0,2,52,3,1,0,0,7,0,0,64,2,0,13,16,23,26,3,1,0,0,0,4
48,12,1,1,3,51,8,1,0,0,9,0,0,28,2,0,9,19,35,19,12,3,1,0,0,4
45,0,0,0,2,43,3,0,0,0,7,0,0,71,4,0,1,28,24,24,6,3,1,0,0,4
70,0,6,1,0,62,3,1,0,0,8,0,0,53,2,0,4,11,12,24,3,0,0,0,0,4
32,6,0,1,0,91,9,5,0,0,4,0,2,34,5,0,16,6,26,17,4,2,0,0,0,4
67,0,1,4,1,65,14,5,0,0,13,0,0,30,3,0,3,4,22,23,4,1,0,0,0,4
3,1,0,0,0,80,36,3,0,0,31,0,0,31,2,0,10,17,30,13,1,1,0,0,0,4
78,1,6,1,3,48,3,0,0,0,6,0,0,43,0,0,9,15,17,24,4,1,0,0,0,4
55,3,2,1,7,37,3,1,0,1,7,0,0,32,4,0,2,26,23,44,6,3,1,0,0,4
74,0,1,1,0,60,5,5,0,0,1,0,0,19,0,0,5,21,21,37,6,2,0,0,0,4
47,1,2,1,1,33,4,1,0,0,6,0,0,86,1,0,6,13,21,28,4,3,0,0,0,4
49,0,4,4,0,36,2,1,0,0,4,0,0,88,2,0,6,21,16,16,8,0,0,0,0,4
41,3,0,0,1,74,0,2,1,0,8,0,0,73,2,0,4,13,11,20,4,0,0,0,0,4
67,1,6,0,2,52,3,1,0,0,0,1,0,31,3,0,8,26,21,24,8,3,0,0,0,4
85,0,2,1,3,59,9,6,0,0,4,0,0,10,3,0,4,25,14,23,5,3,0,0,0,4
42,2,2,1,0,54,2,3,0,0,3,0,0,62,1,0,3,24,23,20,4,9,0,0,0,4
37,1,4,0,0,44,1,4,2,0,3,0,0,61,2,0,2,28,28,34,2,2,0,0,0,4
80,2,4,1,0,31,0,0,0,0,6,0,0,24,1,0,3,21,35,30,13,2,0,0,1,4
11,3,0,2,0,41,6,6,2,0,16,0,0,25,5,0,11,7,48,57,10,4,0,0,0,4
39,4,2,2,0,62,9,2,0,0,4,0,0,32,6,0,27,7,24,23,10,1,0,0,0,4
32,2,1,3,0,71,12,3,1,1,18,0,0,10,0,0,29,9,23,27,8,3,1,0,0,4
53,2,2,0,3,29,4,3,0,0,4,0,0,44,0,0,4,22,31,41,9,2,0,0,0,4
48,0,5,1,0,55,5,3,0,0,7,0,0,64,1,0,2,20,9,23,7,3,0,0,0,4
30,8,4,2,0,70,3,6,2,0,5,0,0,35,0,0,7,17,34,22,4,4,0,0,0,4
46,1,5,0,0,72,1,1,1,0,4,1,0,37,3,0,7,21,29,18,4,2,0,0,0,4
49,1,2,3,1,29,7,2,0,0,6,0,0,62,0,0,1,28,17,36,7,1,0,0,0,4
37,2,5,0,2,49,8,2,0,0,19,0,0,20,3,0,9,12,37,33,9,5,0,0,0,4
20,2,2,1,0,32,10,2,1,0,7,0,0,91,4,0,10,28,9,32,0,0,0,0,0,4
65,1,5,2,0,44,2,4,0,0,3,1,0,41,0,0,5,16,28,26,4,4,0,0,0,4
20,5,0,3,1,44,16,4,1,1,20,0,0,7,1,0,22,22,19,51,12,2,0,0,0,4
55,0,9,1,0,63,10,3,1,0,6,0,0,46,6,0,9,10,15,11,3,1,0,0,0,4
37,0,18,2,1,45,0,0,0,0,3,0,0,75,0,0,8,11,17,27,5,0,0,0,0,4
52,1,12,0,0,63,2,3,1,0,4,0,0,43,4,0,4,14,25,17,3,0,0,0,0,4
52,0,14,0,1,51,1,0,5,0,3,0,0,44,3,0,2,29,4,33,6,0,0,0,0,4
99,1,1,0,2,39,1,1,0,0,6,0,0,40,6,0,2,18,6,21,5,0,0,0,0,4
85,3,0,3,0,78,7,4,0,0,4,0,0,16,3,0,0,12,14,13,4,2,0,0,0,4
43,1,2,0,0,48,4,3,0,0,6,0,0,51,2,0,7,32,16,24,5,3,0,0,0,4
50,0,6,0,0,60,4,5,0,0,3,0,0,53,3,0,1,14,22,20,6,0,0,0,0,4
72,1,2,0,1,48,5,1,0,0,0,0,0,49,1,0,2,23,14,19,5,3,0,0,0,4
67,0,2,1,0,39,0,0,1,0,7,0,0,35,1,0,1,23,33,26,8,1,1,0,0,4
44,1,3,0,4,52,8,5,0,0,7,0,0,37,2,0,1,14,31,24,4,8,0,0,0,4
74,0,1,0,2,78,3,0,0,1,9,0,0,6,0,0,10,16,22,15,6,2,0,0,0,4
41,16,8,1,1,61,14,4,2,1,17,0,0,11,0,0,4,10,26,19,6,3,0,0,0,4
52,2,1,0,2,46,5,0,1,0,1,0,0,52,1,0,3,20,21,32,4,1,0,0,0,4
55,2,4,0,1,68,2,3,1,0,7,0,0,20,4,0,7,20,24,20,2,2,0,0,0,4
50,4,3,0,1,69,9,5,1,1,14,0,0,26,1,0,7,12,21,17,0,1,0,0,0,4
73,0,4,0,7,46,3,0,0,0,2,0,0,43,2,0,2,27,14,14,5,0,0,0,0,4
48,1,0,0,0,50,3,6,0,0,5,0,0,13,1,0,2,16,34,43,13,6,0,0,0,4
71,0,2,3,0,50,1,2,0,0,10,0,0,34,2,0,6,22,21,15,0,2,0,0,0,4
39,4,1,0,0,54,12,8,1,0,18,0,0,16,1,0,5,6,33,35,5,3,0,0,0,4
54,3,0,0,1,93,1,0,0,0,13,0,0,16,0,0,5,16,14,16,4,3,1,0,0,4
35,1,1,0,2,64,5,0,0,0,2,0,0,38,2,0,8,25,26,22,7,1,1,0,0,4
48,4,1,2,0,44,2,1,0,0,9,0,0,22,4,0,7,20,26,34,15,1,0,0,0,4
35,5,3,0,2,58,9,3,0,0,2,0,0,39,2,0,11,12,24,20,12,2,0,0,0,4
52,0,2,1,0,66,2,2,0,0,4,0,0,46,3,0,3,18,16,24,0,0,0,0,0,4
14,3,0,3,0,42,20,5,1,0,20,0,0,7,2,0,38,12,15,46,8,3,0,0,0,4
70,0,2,0,2,45,0,1,0,0,4,0,0,41,1,0,2,15,11,40,2,2,0,0,0,4
41,0,9,0,3,36,6,2,0,0,4,0,0,39,2,0,4,11,54,23,2,2,0,0,0,4
25,5,1,1,1,71,11,6,0,0,20,0,0,2,2,0,12,13,22,38,7,1,0,0,0,4
22,5,4,1,0,36,19,5,1,0,18,0,0,14,3,0,13,24,23,34,11,5,0,0,0,4
49,2,17,1,0,36,0,0,0,0,7,0,0,53,9,0,3,13,12,35,1,0,0,0,0,4
39,4,2,1,2,28,2,2,0,0,62,2,0,2,5,0,3,13,21,44,2,3,0,0,0,4
73,4,1,0,0,27,4,2,0,0,9,0,0,28,1,0,0,15,28,38,4,3,0,0,0,4
47,0,5,0,1,100,1,1,0,0,3,0,0,24,3,0,3,12,18,14,4,1,0,0,0,4
44,2,2,0,0,75,4,3,0,0,3,0,0,52,2,0,3,10,20,13,3,0,0,0,0,4
38,2,4,2,1,43,13,6,0,1,10,0,0,2,4,0,8,11,20,53,12,6,0,0,0,4
46,3,3,0,1,44,2,3,0,0,3,0,0,62,2,0,1,15,28,16,4,3,0,0,0,4
39,1,5,2,1,68,3,1,0,0,6,0,0,39,1,0,8,24,20,12,3,2,1,0,0,4
48,2,5,0,2,48,4,1,0,0,2,0,0,62,2,0,3,16,23,15,2,1,0,0,0,4
30,10,1,0,2,62,1,0,0,0,7,0,0,48,0,0,18,17,13,20,5,1,0,0,0,4
62,2,2,1,10,26,1,2,0,0,3,2,0,12,0,0,1,31,26,47,5,1,1,0,0,4
40,1,4,1,0,45,5,3,1,0,4,1,0,60,2,0,2,18,20,23,4,1,0,0,0,4
45,0,6,0,0,64,5,1,0,1,18,0,0,17,7,0,5,8,16,32,7,3,0,0,0,4
64,1,6,0,3,28,6,3,0,0,5,0,0,25,0,0,9,13,24,43,5,0,0,0,0,4
32,10,0,0,1,58,10,14,4,0,21,1,0,8,0,0,4,9,24,23,8,7,0,1,0,4
37,0,8,0,2,56,1,6,0,0,8,0,0,25,3,0,0,18,19,47,2,2,0,0,0,4
34,12,2,3,0,58,3,1,1,0,3,0,0,34,1,0,12,8,25,23,9,5,0,0,0,4
56,11,7,0,4,62,3,4,0,0,4,0,0,17,0,0,11,12,29,6,7,1,0,0,0,4
50,0,1,0,2,33,0,1,1,0,11,0,0,57,0,0,2,18,27,25,2,3,0,0,0,4
63,2,0,0,1,25,8,1,0,0,11,0,0,36,0,0,5,24,14,33,7,2,1,0,0,4
50,0,1,0,2,48,2,1,0,0,5,0,0,47,1,0,6,18,21,27,2,1,0,0,0,4
33,2,2,3,0,28,3,7,0,0,5,1,0,71,0,0,4,16,18,34,2,2,0,1,0,4
30,6,3,0,0,76,7,3,2,0,3,0,0,30,5,0,6,9,26,17,8,1,0,0,0,4
38,3,2,2,0,34,0,0,0,0,1,0,0,72,0,0,5,23,14,34,1,2,0,0,0,4
61,1,2,1,0,33,11,0,0,1,18,1,0,33,2,0,3,9,20,26,7,2,0,0,0,4
79,1,8,0,1,59,0,0,0,0,1,0,0,20,2,0,4,18,12,23,2,1,0,0,0,4
80,1,3,0,1,42,0,2,0,0,6,0,0,37,1,0,0,9,26,19,2,2,0,0,0,4
38,0,7,1,0,58,3,1,1,0,4,0,0,35,3,0,3,19,17,36,5,0,0,0,0,4
39,5,0,0,2,28,3,2,1,0,28,4,0,19,0,0,6,23,38,27,3,2,0,0,0,4
52,0,2,1,0,42,5,0,0,0,5,0,0,57,1,0,2,22,9,23,8,1,0,0,0,4
26,1,1,0,4,25,5,6,0,0,10,0,0,74,1,0,2,20,19,22,9,4,1,0,0,4
86,0,0,2,0,31,1,1,0,0,8,0,0,36,3,0,1,19,11,23,6,1,0,0,0,4
55,0,4,1,3,37,1,0,1,0,5,0,0,39,2,0,0,21,12,42,3,2,0,1,0,4
16,5,8,1,1,45,13,4,2,0,14,0,0,3,2,0,18,14,27,47,7,2,0,0,0,4
60,3,6,0,4,46,2,4,1,1,8,0,0,23,1,0,3,11,22,26,5,3,0,0,0,4
63,1,1,0,0,39,1,2,0,0,3,0,0,41,0,0,2,22,25,23,4,1,0,0,0,4
26,8,1,1,0,41,4,1,0,0,8,0,0,64,3,0,4,24,21,14,8,0,0,0,0,4
27,0,2,1,0,89,5,2,0,0,4,0,0,11,2,0,16,7,19,27,12,3,0,0,0,4
71,0,3,1,1,24,4,2,0,0,1,0,0,48,1,0,5,19,19,25,2,1,0,0,0,4
44,6,1,3,2,50,8,2,0,0,3,0,0,22,6,0,18,9,12,35,5,1,0,0,0,4
45,6,0,1,1,31,2,1,0,0,42,0,0,0,1,0,11,13,17,45,8,2,0,1,0,4
52,0,5,0,1,52,3,1,0,0,1,0,0,39,3,0,5,11,18,26,7,2,1,0,0,4
31,1,3,1,0,25,1,0,0,0,3,0,0,83,4,0,8,21,15,29,2,0,0,0,0,4
39,1,1,0,3,22,9,14,1,3,35,1,0,14,3,0,3,23,17,27,4,6,0,0,0,4
46,1,8,1,1,42,2,0,1,0,4,0,0,37,2,0,5,9,26,35,5,1,0,0,0,4
24,0,6,0,1,59,1,3,0,0,7,0,0,36,2,0,3,17,28,36,1,2,0,0,0,4
90,2,0,1,2,35,2,1,2,0,9,0,0,4,4,0,1,20,19,29,2,2,0,0,0,4
43,1,2,2,0,54,1,2,0,0,6,0,0,31,2,0,23,25,18,11,4,0,0,0,0,4
39,6,3,0,1,39,9,3,1,0,10,0,0,11,3,0,13,14,25,31,14,3,0,0,0,4
61,0,5,0,1,53,3,2,0,0,1,0,0,44,4,0,3,7,12,25,3,1,0,0,0,4
40,0,4,3,0,75,4,0,0,0,2,0,0,26,1,0,11,23,16,16,3,0,0,0,0,4
18,8,2,0,1,77,3,1,0,0,6,0,0,38,1,0,5,11,30,18,4,1,0,0,0,4
32,0,1,1,6,29,0,1,0,0,15,0,0,59,2,0,1,28,15,33,0,0,0,0,0,4
49,5,8,0,0,46,0,0,0,0,6,1,0,71,0,0,3,13,10,8,2,1,0,0,0,4
49,1,4,0,1,38,1,2,1,0,6,0,0,57,3,0,2,16,12,21,6,3,0,0,0,4
55,0,0,2,1,39,6,3,0,0,7,0,0,22,1,0,5,15,17,41,8,1,0,0,0,4
51,1,6,0,0,43,1,3,0,0,2,0,0,35,4,0,6,22,11,30,5,2,0,0,0,4
73,3,4,0,0,72,2,2,0,0,5,0,0,24,1,0,4,6,18,5,3,0,0,0,0,4
46,0,2,0,2,22,1,0,1,0,12,0,0,70,0,0,6,9,6,38,5,2,0,0,0,4
31,7,2,1,0,76,7,1,0,0,6,0,0,25,2,0,7,12,20,16,6,3,0,0,0,4
39,2,3,0,2,56,1,3,1,0,1,0,0,43,0,0,2,17,28,12,8,3,1,0,0,4
40,0,1,4,0,29,1,1,1,0,1,0,0,75,1,0,3,17,17,23,7,1,0,0,0,4
43,0,6,1,0,66,2,2,0,0,3,0,0,26,1,0,13,12,19,15,7,5,0,0,0,4
19,4,3,1,0,55,3,0,0,0,1,1,0,43,6,0,11,13,24,27,5,5,0,0,0,4
64,0,3,2,2,28,1,1,2,0,6,0,0,43,0,0,0,13,23,30,1,1,0,0,0,4
26,5,0,1,0,63,4,0,0,0,3,0,0,31,3,0,9,12,33,22,6,2,0,0,0,4
56,2,5,1,1,22,4,0,1,0,2,0,0,53,0,0,0,27,17,26,2,1,0,0,0,4
35,12,14,1,0,36,7,4,4,1,10,1,0,13,3,0,9,17,14,27,5,7,0,0,0,4
28,9,3,0,1,48,3,3,0,0,8,0,0,44,0,0,2,30,19,18,3,0,0,0,0,4
48,3,0,1,0,56,5,3,2,0,6,0,0,37,2,0,8,7,18,17,5,1,0,0,0,4
62,2,2,1,1,39,4,7,0,0,16,2,0,21,0,0,4,7,10,32,4,5,0,0,0,4
57,0,3,0,1,23,5,1,0,0,7,0,0,22,2,0,5,14,25,44,7,3,0,0,0,4
32,6,0,2,1,65,7,3,0,0,6,0,0,17,1,0,7,16,21,25,6,4,0,0,0,4
40,1,7,0,0,69,0,2,0,0,0,0,0,19,1,0,8,16,22,21,11,2,0,0,0,4
23,3,1,1,2,51,7,7,2,0,9,0,0,26,1,0,7,10,30,23,8,7,1,0,0,4
43,0,2,1,0,40,2,3,0,0,2,0,0,54,2,0,4,18,24,16,4,3,0,0,0,4
35,2,2,0,3,67,1,4,1,0,6,0,0,28,3,0,3,14,21,17,4,7,0,0,0,4
48,0,1,0,1,39,1,2,0,0,1,0,0,38,1,0,3,21,23,27,9,1,1,0,0,4
23,8,2,2,2,96,2,4,0,0,0,0,0,16,1,0,14,12,15,17,2,1,0,0,0,4
49,2,1,1,1,59,2,2,1,0,7,0,1,47,1,0,2,10,14,12,4,1,0,0,0,4
62,2,0,1,1,35,6,5,1,0,3,0,0,15,0,0,5,37,9,32,0,3,0,0,0,4
29,4,2,0,0,48,1,1,0,0,34,0,0,46,2,0,5,13,19,7,5,1,0,0,0,4
51,0,2,0,5,40,2,2,1,0,3,0,0,17,1,0,4,27,18,37,3,3,1,0,0,4
40,0,1,0,3,30,9,7,1,0,37,0,0,4,1,0,3,15,26,29,5,5,0,1,0,4
36,1,0,0,0,42,8,1,0,0,23,0,0,10,1,0,18,9,19,30,14,5,0,0,0,4
34,5,2,0,0,40,2,4,0,0,1,0,0,50,4,0,10,15,29,14,5,2,0,0,0,4
38,1,5,0,1,68,2,1,0,0,2,0,0,37,3,0,4,14,14,21,4,1,0,0,0,4
51,0,3,2,1,38,4,0,1,0,9,0,0,26,5,0,3,14,16,30,11,2,0,0,0,4
47,3,1,0,2,40,2,9,0,0,2,1,0,41,1,0,3,19,17,22,3,3,0,0,0,4
56,1,2,0,1,46,3,3,0,0,1,0,0,30,1,0,0,16,23,12,9,11,0,0,0,4
40,5,6,0,0,32,3,3,0,0,6,0,0,55,2,0,3,16,15,19,9,1,0,0,0,4
46,1,1,0,0,36,8,3,0,0,11,0,0,41,3,0,6,20,12,22,4,1,0,0,0,4
26,10,1,1,0,49,22,1,2,0,15,0,0,16,0,0,8,14,23,19,2,6,0,0,0,4
50,1,3,0,1,37,2,2,2,0,2,0,0,47,4,0,2,19,22,15,3,2,0,0,0,4
47,2,13,0,0,59,0,0,1,0,2,0,0,33,2,0,1,16,8,29,0,1,0,0,0,4
83,1,1,2,1,32,2,0,0,0,10,0,0,3,4,0,0,12,21,39,2,1,0,0,0,4
64,2,3,0,0,24,0,0,0,0,0,1,0,28,0,0,5,23,27,36,1,0,0,0,0,4
60,1,4,0,0,43,4,2,1,0,5,0,0,35,0,0,2,15,21,16,4,1,0,0,0,4
75,4,0,0,1,27,1,2,0,0,3,0,0,38,0,0,1,21,19,17,2,3,0,0,0,4
21,1,2,1,2,61,3,1,0,0,7,0,0,40,1,0,1,36,8,27,1,1,0,0,0,4
69,1,1,2,0,32,1,1,0,0,2,0,0,29,0,0,3,24,6,33,9,0,0,0,0,4
41,0,3,0,1,45,1,2,1,0,5,0,0,39,2,0,2,9,24,32,1,5,0,0,0,4
21,0,6,0,0,26,7,0,0,0,11,0,0,82,1,0,1,18,7,32,1,0,0,0,0,4
20,7,4,0,0,59,3,1,0,0,7,0,0,31,2,0,6,42,13,15,2,1,0,0,0,4
25,1,3,1,0,43,7,4,1,0,7,0,0,59,2,0,12,14,11,18,2,3,0,0,0,4
43,2,1,1,0,77,9,0,0,0,7,0,0,21,2,0,12,4,19,7,5,0,2,0,0,4
34,0,1,0,0,46,1,2,0,0,1,0,0,52,3,0,5,18,16,30,3,0,0,0,0,4
11,2,5,0,1,77,0,1,0,0,4,2,0,54,1,0,6,19,4,22,3,0,0,0,0,4
74,1,2,0,0,68,1,0,0,0,0,0,0,20,3,0,5,4,17,10,5,2,0,0,0,4
86,1,5,0,0,44,1,0,0,0,2,1,0,15,5,0,4,7,10,29,2,0,0,0,0,4
38,0,0,0,2,82,5,2,0,0,3,0,0,25,1,0,4,18,14,18,0,0,0,0,0,4
19,2,2,1,1,42,6,0,1,0,2,0,0,17,3,0,6,31,19,51,9,0,0,0,0,4
58,0,0,0,2,45,6,0,1,0,1,0,0,38,4,0,2,19,16,18,1,1,0,0,0,4
39,1,13,0,3,43,1,0,0,0,6,0,0,40,2,0,4,11,9,36,2,1,0,0,0,4
31,1,1,1,1,83,5,1,0,0,3,0,0,21,3,0,4,9,21,19,5,2,0,0,0,4
59,1,1,0,2,48,5,5,0,0,2,0,0,35,0,0,2,10,14,19,4,4,0,0,0,4
18,1,3,0,1,42,3,2,0,0,1,0,0,76,1,0,2,17,23,17,4,0,0,0,0,4
45,2,5,0,1,59,0,1,3,0,4,0,0,30,1,0,3,16,22,15,4,0,0,0,0,4
36,0,3,1,0,51,7,6,0,0,16,0,0,10,4,0,7,15,20,27,6,2,0,0,0,4
17,13,7,0,0,43,8,7,3,0,22,0,0,5,3,0,20,8,15,24,8,8,0,0,0,4
57,1,1,2,1,54,2,1,1,0,6,0,0,31,0,0,3,17,13,16,5,0,0,0,0,4
29,0,3,0,0,33,8,2,0,0,20,0,0,18,2,0,4,40,14,35,2,0,0,0,0,4
50,0,5,0,1,45,2,0,1,0,5,0,0,44,2,0,2,17,11,22,2,1,0,0,0,4
37,1,8,0,0,63,3,0,0,0,4,0,0,48,4,0,0,14,14,11,3,0,0,0,0,4
74,0,1,0,1,69,2,0,1,0,5,0,0,14,2,0,2,11,17,8,1,1,0,0,0,4
42,2,5,0,0,44,5,3,0,0,2,0,0,46,3,0,1,15,23,13,3,2,0,0,0,4
41,2,3,1,1,45,0,1,0,0,3,0,0,42,1,0,1,21,19,24,3,1,0,0,0,4
42,0,4,3,1,28,2,0,0,0,5,0,0,48,1,0,8,16,13,29,6,2,0,1,0,4
86,0,1,0,1,25,3,0,1,0,11,0,0,2,1,0,12,16,6,41,1,0,2,0,0,4
36,2,0,0,18,43,16,3,5,0,13,0,0,2,2,0,2,8,18,31,7,2,0,1,0,4
57,1,0,0,1,55,2,2,0,0,8,0,0,22,2,0,2,6,22,19,7,2,0,0,0,4
47,0,2,1,2,70,1,1,1,0,3,0,0,40,2,0,2,4,14,14,3,1,0,0,0,4
30,4,9,0,0,63,2,3,0,0,1,0,0,27,3,0,3,18,23,18,4,0,0,0,0,4
28,3,2,0,1,28,2,4,1,0,6,0,0,59,1,0,4,14,13,31,5,6,0,0,0,4
51,0,4,0,1,47,2,1,0,0,1,0,0,40,1,0,0,17,19,23,1,0,0,0,0,4
52,2,1,1,0,39,13,7,2,0,25,0,0,6,2,0,4,3,15,24,6,5,1,0,0,4
33,0,7,0,0,80,1,0,0,0,3,0,0,28,1,0,4,11,19,18,2,1,0,0,0,4
42,1,2,3,0,36,5,3,1,0,2,0,0,41,2,0,3,17,22,20,6,2,0,0,0,4
59,0,1,2,2,35,3,1,2,0,1,0,0,30,4,0,1,16,11,36,3,1,0,0,0,4
43,0,3,0,0,29,4,1,0,0,12,0,0,48,0,0,5,15,15,28,3,1,1,0,0,4
45,2,3,0,1,38,2,3,0,0,5,2,0,55,5,0,4,6,9,23,4,1,0,0,0,4
31,3,3,0,0,35,1,0,0,0,5,0,0,79,0,0,4,21,10,13,1,1,0,0,0,4
